stock,features,n_features,mae,mse,rmse,r2,time
Givaudan_0QPS.LON,volume_lag_2,1,0.004570943255028452,4.1189783668940736e-05,0.006417926742254132,-0.10756329476532023,0.1056060791015625
Givaudan_0QPS.LON,volume_lag_3,1,0.004558545429363956,4.137717997357467e-05,0.006432509617060411,-0.11260224496363613,0.10868024826049805
Givaudan_0QPS.LON,ctc_vol_lag_1,1,0.001211461349188603,3.1535528815351866e-06,0.0017758245638393412,0.9152032589497792,0.15383696556091309
Givaudan_0QPS.LON,ctc_vol_lag_2,1,0.001455134931762735,4.227606145946024e-06,0.002056114331924668,0.886322748630874,0.09516549110412598
Givaudan_0QPS.LON,ctc_vol_lag_3,1,0.0015872975725020704,5.668413040856421e-06,0.0023808429265401825,0.8475805002016633,0.11779069900512695
Givaudan_0QPS.LON,parkinson_vol_lag_1,1,0.003689111179005289,2.5570375909625145e-05,0.005056715921388619,0.3124312082219656,0.15647244453430176
Givaudan_0QPS.LON,parkinson_vol_lag_2,1,0.00381717963038072,2.6767795720630672e-05,0.005173760307612895,0.28023346128175564,0.1207120418548584
Givaudan_0QPS.LON,parkinson_vol_lag_3,1,0.0039039685853943765,2.8507912262807786e-05,0.005339280125897852,0.2334429943489904,0.1383681297302246
Givaudan_0QPS.LON,return_lag_1,1,0.004650803621758764,3.5799961348164575e-05,0.005983306890688842,0.03736510339715626,0.10192131996154785
Givaudan_0QPS.LON,return_lag_2,1,0.004612061665661852,3.526725661536289e-05,0.005938624134878625,0.05168914582818762,0.10064959526062012
Givaudan_0QPS.LON,return_lag_3,1,0.004568588080835321,3.521549615647289e-05,0.005934264584299632,0.053080946883700464,0.1025698184967041
Givaudan_0QPS.LON,log_return_lag_1,1,0.0046590996624141035,3.589117723154168e-05,0.005990924572346215,0.034912374702583016,0.09818363189697266
Givaudan_0QPS.LON,log_return_lag_2,1,0.004613049289549392,3.5241388908493067e-05,0.005936445814499873,0.05238470963301456,0.09620833396911621
Givaudan_0QPS.LON,log_return_lag_3,1,0.004573723725050532,3.5268886668601695e-05,0.00593876137495031,0.051645314883351334,0.08817553520202637
Givaudan_0QPS.LON,abs_log_return_lag_1,1,0.002375877690183428,1.1004572472096823e-05,0.0033173140448406182,0.7040950580697054,0.0882112979888916
Givaudan_0QPS.LON,abs_log_return_lag_2,1,0.002466014747882379,1.2184396472768172e-05,0.003490615486238519,0.6723704496588072,0.1070408821105957
Givaudan_0QPS.LON,abs_log_return_lag_3,1,0.0026177913138317865,1.284452085496889e-05,0.0035839253417124764,0.6546201856229108,0.09395122528076172
Givaudan_0QPS.LON,range_t_lag_1,1,0.003555847539623685,2.4150609997785208e-05,0.0049143270137207195,0.35060767993523323,0.09489893913269043
Givaudan_0QPS.LON,range_t_lag_2,1,0.0036228962154265126,2.605869523958769e-05,0.005104771810726478,0.2993006569586256,0.0688166618347168
Givaudan_0QPS.LON,range_t_lag_3,1,0.0036790707643587833,2.652318418711569e-05,0.005150066425505179,0.2868108873293155,0.08776593208312988
Givaudan_0QPS.LON,body_lag_1,1,0.00391777357482853,3.2108701979614883e-05,0.0056664540922533625,0.13662038040767988,0.13509678840637207
Givaudan_0QPS.LON,body_lag_2,1,0.003956491167637649,3.4865434393048075e-05,0.005904695961101475,0.062493852840827424,0.12807869911193848
Givaudan_0QPS.LON,body_lag_3,1,0.0041267124956946835,3.566305770420249e-05,0.005971855465783016,0.04104634271102925,0.09644389152526855
Givaudan_0QPS.LON,upper_wick_lag_1,1,0.005296391021367993,5.287061964344809e-05,0.007271218580365198,-0.42165246992391703,0.09261751174926758
Givaudan_0QPS.LON,upper_wick_lag_2,1,0.00505464809189212,4.7438943878772466e-05,0.006887593475138647,-0.27559866312625236,0.17481541633605957
Givaudan_0QPS.LON,upper_wick_lag_3,1,0.005063830650629711,4.7422856593192e-05,0.006886425530940707,-0.2751660877292914,0.13130640983581543
Givaudan_0QPS.LON,lower_wick_lag_1,1,0.004535563617982055,3.722460778785095e-05,0.006101197242169028,-0.0009426021566492082,0.12903475761413574
Givaudan_0QPS.LON,lower_wick_lag_2,1,0.004459893789984387,3.62569026305746e-05,0.0060213704943787175,0.025078284987814614,0.13241243362426758
Givaudan_0QPS.LON,lower_wick_lag_3,1,0.004459157021641967,3.637430256245236e-05,0.006031111221197331,0.021921486292272974,0.1699984073638916
Givaudan_0QPS.LON,vol_5_mean,1,0.005000085833203682,4.511847177560718e-05,0.006717028492987593,-0.21320285768455682,0.15725946426391602
Givaudan_0QPS.LON,vol_20_mean,1,0.004593260380579213,4.328209068434087e-05,0.006578912576128434,-0.16382390711188566,0.10924124717712402
Givaudan_0QPS.LON,FEDERAL_FUNDS_RATE,1,0.004601070866062905,4.2616015363737626e-05,0.00652809431333047,-0.14591362667490726,0.13361191749572754
Givaudan_0QPS.LON,INFLATION,1,0.004638307411290133,4.433884460099602e-05,0.006658741968344773,-0.19223925056437619,0.12969183921813965
Givaudan_0QPS.LON,REAL_GDP,1,0.00434063672089723,4.030589759583456e-05,0.006348692589489158,-0.08379624176997158,0.18668699264526367
Givaudan_0QPS.LON,REAL_GDP_PER_CAPITA,1,0.00432990645691074,4.186348227604264e-05,0.006470199554576554,-0.1256785598261374,0.12985587120056152
Givaudan_0QPS.LON,CPI,1,0.004445845304821221,4.254969204040807e-05,0.006523012497336493,-0.14413024079706238,0.10973000526428223
Givaudan_0QPS.LON,FTSE_100,1,0.004470214229293493,4.434217558963103e-05,0.006658992085115512,-0.19232881842365557,0.10816121101379395
Givaudan_0QPS.LON,SP500,1,0.004512089920568096,4.40926963940175e-05,0.006640233158106536,-0.18562050448615186,0.21123099327087402
Givaudan_0QPS.LON,EUROSTOXX_50,1,0.0045937969309105525,4.635923999121825e-05,0.006808762001363996,-0.2465662116649403,0.18530869483947754
Givaudan_0QPS.LON,Peer_Sika_close,1,0.00504946952876594,4.62615340368385e-05,0.006801583200758372,-0.24393896968618156,0.19531536102294922
Givaudan_0QPS.LON,Peer_Sika_return,1,0.0051756532247559375,4.4916202093036995e-05,0.006701955094823972,-0.2077639731820511,0.18003082275390625
Givaudan_0QPS.LON,Peer_Geberit_close,1,0.004205127141174278,4.016143937409941e-05,0.006337305371693825,-0.0799118653598676,0.21224212646484375
Givaudan_0QPS.LON,Peer_Geberit_return,1,0.004370931862580797,3.685395559861392e-05,0.006070745884865707,0.009023965359773567,0.195176362991333
Givaudan_0QPS.LON,TOP_1_COMBINED,1,0.001211461349188603,3.1535528815351866e-06,0.0017758245638393412,0.9152032589497792,0.22089362144470215
Givaudan_0QPS.LON,TOP_3_COMBINED,3,0.0011843066043922923,3.2034356966487993e-06,0.0017898144307857168,0.9138619463684009,0.18402099609375
Givaudan_0QPS.LON,TOP_5_COMBINED,5,0.0010367231985136207,2.8714266392798274e-06,0.0016945284415671009,0.9227894282029022,0.18233799934387207
Givaudan_0QPS.LON,TOP_7_COMBINED,7,0.0009657448953828848,2.7353571315800775e-06,0.00165389151142996,0.9264482381999712,0.23575067520141602
Givaudan_0QPS.LON,TOP_10_COMBINED,10,0.0009995096653878572,2.7158568938268625e-06,0.001647985708016566,0.9269725853960683,0.21766185760498047
Givaudan_0QPS.LON,TOP_12_COMBINED,12,0.0009710816801204007,2.5597837047729974e-06,0.0015999324063137785,0.9311692798211322,0.1492934226989746
Givaudan_0QPS.LON,TOP_15_COMBINED,15,0.0009991908034743273,2.600844040109751e-06,0.0016127132541495872,0.9300651972977749,0.1950232982635498
Givaudan_0QPS.LON,TOP_20_COMBINED,20,0.0010037702465636755,2.5989264372179592e-06,0.0016121186176016823,0.9301167602434305,0.19909191131591797
Givaudan_0QPS.LON,ALL_FEATURES_COMBINED,69,0.0014742290317467292,4.470638270064996e-06,0.002114388391489368,0.8797877917520888,0.5074708461761475
Holcim_0QKY.LON,BASELINE_NONE,0,0.01619539835873119,0.003889447997281965,0.062365439125223555,-0.05737547875031357,0.5008950233459473
Holcim_0QKY.LON,open,1,0.01597197786400106,0.003612219487099908,0.060101742795861654,0.017991161678312495,0.36243152618408203
Holcim_0QKY.LON,high,1,0.016094049132904912,0.0036872909871606355,0.06072306799858383,-0.0024175861369784,0.4952425956726074
Holcim_0QKY.LON,low,1,0.01593826840089692,0.003597783253278291,0.059981524266046214,0.021915759631325527,0.21121525764465332
Holcim_0QKY.LON,close,1,0.01613590953045406,0.0036903980103277913,0.06074864616045193,-0.0032622535836588362,0.2843632698059082
Holcim_0QKY.LON,volume,1,0.016277794412437787,0.0038868353914343497,0.06234448966375737,-0.056665222343533106,0.16766667366027832
Holcim_0QKY.LON,parkinson_vol,1,0.014698399059203827,0.0036995314998035577,0.06082377413317557,-0.005745260893140314,0.1914997100830078
Holcim_0QKY.LON,return,1,0.014385335882507403,0.003285449207930051,0.05731883815928277,0.10682610191149144,0.2084980010986328
Holcim_0QKY.LON,log_return,1,0.014332794291690251,0.003256497832576785,0.057065732559713846,0.11469674946765673,0.4935908317565918
Holcim_0QKY.LON,abs_log_return,1,0.011582421182741177,0.002551504097215581,0.05051241527798469,0.30635456028411645,0.2266855239868164
Holcim_0QKY.LON,range_t,1,0.014631347403619516,0.0037365314939225816,0.06112717475822502,-0.015803985556049227,0.3497047424316406
Holcim_0QKY.LON,body,1,0.015478844016526943,0.00385025375777531,0.062050413034687446,-0.04672023209537279,0.18535137176513672
Holcim_0QKY.LON,upper_wick,1,0.016411106201249116,0.0039029263106437574,0.06247340482672413,-0.06103965887397922,0.25180530548095703
Holcim_0QKY.LON,lower_wick,1,0.016483024364158102,0.003907381628426426,0.06250905237184792,-0.062250870278971915,0.22010040283203125
Holcim_0QKY.LON,open_lag_1,1,0.016129617510521714,0.0036874434966623075,0.060724323764553424,-0.0024590469837251216,0.15641474723815918
Holcim_0QKY.LON,open_lag_2,1,0.016054064225298433,0.003532593147734787,0.05943562187556203,0.039638176567357575,0.1311490535736084
Holcim_0QKY.LON,open_lag_3,1,0.01623434089132398,0.003726336855759326,0.06104372904532722,-0.013032497052772651,0.11610960960388184
Holcim_0QKY.LON,high_lag_1,1,0.01623104929439366,0.0037431682355470856,0.06118143701766971,-0.017608233320116407,0.14182162284851074
Holcim_0QKY.LON,high_lag_2,1,0.016167232874122774,0.0035987686069509145,0.0599897375136024,0.021647883878247787,0.14307308197021484
Holcim_0QKY.LON,high_lag_3,1,0.01632107753333776,0.0037468954585445835,0.0612118898462103,-0.01862150672141727,0.10312771797180176
Holcim_0QKY.LON,low_lag_1,1,0.01609352956515106,0.003648736839056811,0.060404774969010616,0.008063646890839382,0.1297743320465088
Holcim_0QKY.LON,low_lag_2,1,0.0159386782666947,0.0034340326744995743,0.05860062008630604,0.06643257712130979,0.17212843894958496
Holcim_0QKY.LON,low_lag_3,1,0.0160790096810954,0.0035404659842006845,0.05950181496560155,0.037497887191315304,0.14271855354309082
Holcim_0QKY.LON,close_lag_1,1,0.016232442082637237,0.003733359565726281,0.06110122392985496,-0.01494167319258044,0.16459226608276367
Holcim_0QKY.LON,close_lag_2,1,0.016065785461021154,0.003499227863870874,0.05915427172969737,0.048708778108733086,0.11968755722045898
Holcim_0QKY.LON,close_lag_3,1,0.016264471793038873,0.0036473110869500967,0.06039297216522877,0.008451248246473808,0.1522819995880127
Holcim_0QKY.LON,volume_lag_1,1,0.016284563369270606,0.0038909807936624717,0.06237772674330535,-0.057792180891028,0.13132119178771973
Holcim_0QKY.LON,volume_lag_2,1,0.01630622892865084,0.0038958696244561987,0.06241690175310049,-0.059121246044915754,0.1347827911376953
Holcim_0QKY.LON,volume_lag_3,1,0.016370032065703356,0.0039029667724029167,0.062473728657755946,-0.061050658705315675,0.16402769088745117
Holcim_0QKY.LON,ctc_vol_lag_1,1,0.005470007222618394,0.0005484997200942313,0.0234200708814946,0.850886255701491,0.17233824729919434
Holcim_0QKY.LON,ctc_vol_lag_2,1,0.007748082517977348,0.0011649151945471324,0.03413085399674512,0.6833091064854022,0.15018773078918457
Holcim_0QKY.LON,ctc_vol_lag_3,1,0.00869845178826564,0.001613161594296923,0.040164182978082885,0.5614499758671867,0.14418792724609375
Holcim_0QKY.LON,parkinson_vol_lag_1,1,0.014989079497095907,0.0037000203797787714,0.0608277928235011,-0.00587816656464013,0.15318608283996582
Holcim_0QKY.LON,parkinson_vol_lag_2,1,0.01521304396522892,0.0037321495183390944,0.06109132113761409,-0.01461271277551579,0.13498854637145996
Holcim_0QKY.LON,parkinson_vol_lag_3,1,0.015687432233586762,0.003771417112694239,0.06141186459222875,-0.025287901493724396,0.1942758560180664
Holcim_0QKY.LON,return_lag_1,1,0.014114868452247069,0.003169248744973178,0.05629608108006434,0.13841606538083062,0.13419079780578613
Holcim_0QKY.LON,return_lag_2,1,0.014338345775437524,0.003316819894782025,0.05759183878625534,0.0982977464605348,0.11798882484436035
Holcim_0QKY.LON,return_lag_3,1,0.014708239267633412,0.0035748766508591936,0.05979027220927493,0.028143090531844606,0.12133216857910156
Holcim_0QKY.LON,log_return_lag_1,1,0.01404127123008526,0.003123475533612509,0.0558880625322842,0.15085985465639085,0.10964035987854004
Holcim_0QKY.LON,log_return_lag_2,1,0.01424510225453624,0.003253864499209767,0.05704265508555652,0.11541264080534941,0.13190293312072754
Holcim_0QKY.LON,log_return_lag_3,1,0.014708346897509205,0.0035628606840373916,0.05968970333346776,0.0314097208299563,0.11934256553649902
Holcim_0QKY.LON,abs_log_return_lag_1,1,0.011677646562359874,0.0027097079259410612,0.05205485496993591,0.26334566821109295,0.1217043399810791
Holcim_0QKY.LON,abs_log_return_lag_2,1,0.011894594713891529,0.002768664251226151,0.05261809813387549,0.24731795098303266,0.1295604705810547
Holcim_0QKY.LON,abs_log_return_lag_3,1,0.011977189914790649,0.0028103900096531596,0.05301311167676502,0.23597449200792608,0.11689186096191406
Holcim_0QKY.LON,range_t_lag_1,1,0.014722754737046958,0.0037343306546212644,0.06110916997162753,-0.015205670959348216,0.11833620071411133
Holcim_0QKY.LON,range_t_lag_2,1,0.014754334350128595,0.003739522585870384,0.061151636003220586,-0.016617136235143937,0.1108088493347168
Holcim_0QKY.LON,range_t_lag_3,1,0.015106963146133183,0.0037729335608537935,0.06142420989197821,-0.02570015924850866,0.10272359848022461
Holcim_0QKY.LON,body_lag_1,1,0.015364895616700807,0.003839454603143473,0.06196333273108761,-0.043784401276470764,0.10020112991333008
Holcim_0QKY.LON,body_lag_2,1,0.015551427061417308,0.003854305540023326,0.06208305356555303,-0.04782173935225931,0.10112857818603516
Holcim_0QKY.LON,body_lag_3,1,0.015525234028419085,0.0038605306082985457,0.06213316834266981,-0.0495140706425512,0.12711763381958008
Holcim_0QKY.LON,upper_wick_lag_1,1,0.0164221059302932,0.0039060863031518773,0.06249869041149484,-0.06189872643149763,0.15650534629821777
Holcim_0QKY.LON,upper_wick_lag_2,1,0.016400499627924524,0.0039026346476257637,0.062471070485671715,-0.06096036810482608,0.3106076717376709
Holcim_0QKY.LON,upper_wick_lag_3,1,0.016452973944891935,0.003906301410228495,0.06250041128047475,-0.06195720489638035,0.12938833236694336
Holcim_0QKY.LON,lower_wick_lag_1,1,0.01628473272070377,0.0038947269119525866,0.062407747211004075,-0.0588105911187089,0.11005139350891113
Holcim_0QKY.LON,lower_wick_lag_2,1,0.016422203064362255,0.003901537549425455,0.06246228901845861,-0.06066211376755293,0.10950160026550293
Holcim_0QKY.LON,lower_wick_lag_3,1,0.016309023260685646,0.0038951130699782697,0.062410840965158206,-0.058915571061252336,0.1051788330078125
Holcim_0QKY.LON,vol_5_mean,1,0.016275121787371456,0.0038707348623740487,0.062215230148043726,-0.052288173303369545,0.11205697059631348
Holcim_0QKY.LON,vol_20_mean,1,0.016168634661778612,0.003902966950838472,0.06247373008584066,-0.061050707214353794,0.19414830207824707
Holcim_0QKY.LON,FEDERAL_FUNDS_RATE,1,0.016112073399631287,0.0038867037512943744,0.06234343390682273,-0.056629434988585636,0.23046278953552246
Holcim_0QKY.LON,INFLATION,1,0.016192437949983332,0.0038911569200118365,0.06237913850007738,-0.057840062154155714,0.20490288734436035
Holcim_0QKY.LON,REAL_GDP,1,0.016914669330319973,0.003936339256915726,0.06274025228603823,-0.07012321779685715,0.13538360595703125
Holcim_0QKY.LON,REAL_GDP_PER_CAPITA,1,0.01676307142500042,0.003932005429453467,0.06270570491951644,-0.06894503444257927,0.10128450393676758
Holcim_0QKY.LON,CPI,1,0.016654611467026646,0.003922838275641009,0.06263256561598773,-0.06645287523181231,0.14316058158874512
Holcim_0QKY.LON,FTSE_100,1,0.01672048293623521,0.003926726664435225,0.06266359919790136,-0.06750996275830046,0.1415879726409912
Holcim_0QKY.LON,SP500,1,0.016898783490454792,0.003934221182830886,0.06272337030829007,-0.06954740354222477,0.12893271446228027
Holcim_0QKY.LON,EUROSTOXX_50,1,0.016834646040051773,0.003926168274760318,0.06265914358463828,-0.06735816035594255,0.10270547866821289
Holcim_0QKY.LON,Peer_Swiss_close,1,0.016630444207997464,0.0039219019571078385,0.06262509047584552,-0.0661983300475173,0.09257698059082031
Holcim_0QKY.LON,Peer_Swiss_return,1,0.016097270486776664,0.0038809145876021653,0.06229698698654828,-0.05505560761388062,0.0998082160949707
Holcim_0QKY.LON,Peer_Zurich_close,1,0.017099942378570723,0.003942899283698816,0.06279250977384815,-0.07190661005849219,0.09837865829467773
Holcim_0QKY.LON,Peer_Zurich_return,1,0.015733781358903316,0.0038652767468922372,0.06217134988796879,-0.05080434385644339,0.09222722053527832
Holcim_0QKY.LON,TOP_1_COMBINED,1,0.005470007222618394,0.0005484997200942313,0.0234200708814946,0.850886255701491,0.11801266670227051
Holcim_0QKY.LON,TOP_3_COMBINED,3,0.006054914033800798,0.0006594208548708286,0.025679191086769627,0.8207315170162344,0.20427227020263672
Holcim_0QKY.LON,TOP_5_COMBINED,5,0.005675218636493395,0.0006094637851532203,0.02468732033156333,0.8343127194250423,0.12977910041809082
Holcim_0QKY.LON,TOP_7_COMBINED,7,0.006099463788397548,0.0007489433067323958,0.027366828583750728,0.7963941700553864,0.1059885025024414
Holcim_0QKY.LON,TOP_10_COMBINED,10,0.007058115081603261,0.0010388994287428973,0.03223196284347103,0.7175674333200728,0.13562750816345215
Holcim_0QKY.LON,TOP_12_COMBINED,12,0.007617921636343983,0.0011114942885028301,0.033339080498760464,0.6978319786624677,0.1618785858154297
Holcim_0QKY.LON,TOP_15_COMBINED,15,0.007554188428350759,0.0011431708936335927,0.03381081030726109,0.6892204570432736,0.16141223907470703
Holcim_0QKY.LON,TOP_20_COMBINED,20,0.009279786642545943,0.0016002615246229642,0.040003268924213735,0.5649569561268397,0.1930382251739502
Holcim_0QKY.LON,ALL_FEATURES_COMBINED,69,0.009956871679094375,0.001969499522295136,0.04437904372893963,0.46457684953221334,0.45027875900268555
Kuehne_Nagel_0QMW.LON,BASELINE_NONE,0,0.006341741747272131,0.0001006640365772025,0.010033146893034233,-0.05304514108523084,0.2756040096282959
Kuehne_Nagel_0QMW.LON,open,1,0.006615207117928083,8.368097164109092e-05,0.009147730409292293,0.12461447420340777,0.46080684661865234
Kuehne_Nagel_0QMW.LON,high,1,0.006692281514447486,8.787860018762692e-05,0.009374358654736169,0.0807031380866573,0.37616491317749023
Kuehne_Nagel_0QMW.LON,low,1,0.006620176378817705,8.255409144152434e-05,0.009085928210233907,0.13640275290837178,0.333904504776001
Kuehne_Nagel_0QMW.LON,close,1,0.006523052394122135,8.394896191114933e-05,0.009162366610824374,0.12181103157048012,0.26569271087646484
Kuehne_Nagel_0QMW.LON,volume,1,0.006614273701279894,8.199583176819412e-05,0.009055154983112886,0.1422426998889733,0.18453121185302734
Kuehne_Nagel_0QMW.LON,parkinson_vol,1,0.004437114618382112,4.0357787737869157e-05,0.006352777954396734,0.5778177219257574,0.08214449882507324
Kuehne_Nagel_0QMW.LON,return,1,0.005903523484698641,6.59886646971872e-05,0.008123340735017042,0.30969346065531445,0.24077129364013672
Kuehne_Nagel_0QMW.LON,log_return,1,0.005887919027275502,6.574402494373256e-05,0.008108268923989422,0.3122526338461703,0.1941843032836914
Kuehne_Nagel_0QMW.LON,abs_log_return,1,0.002983273834845467,2.3069936419086308e-05,0.004803117364700378,0.7586657034895234,0.1676924228668213
Kuehne_Nagel_0QMW.LON,range_t,1,0.004919626887097347,5.129787470931071e-05,0.007162253465866082,0.4633736183506837,0.16321825981140137
Kuehne_Nagel_0QMW.LON,body,1,0.0050956441024519955,5.768192914432793e-05,0.007594862022731416,0.39659011023989343,0.14719176292419434
Kuehne_Nagel_0QMW.LON,upper_wick,1,0.006453333450684718,8.732586459763186e-05,0.009344830902570248,0.08648529770532887,0.1628856658935547
Kuehne_Nagel_0QMW.LON,lower_wick,1,0.006075042706532953,7.917985027619733e-05,0.008898306034082967,0.17170064463629064,0.1386570930480957
Kuehne_Nagel_0QMW.LON,open_lag_1,1,0.006729411010736016,8.442400177487523e-05,0.009188253467056469,0.1168416459057725,0.10152506828308105
Kuehne_Nagel_0QMW.LON,open_lag_2,1,0.006676834848510607,8.454953772204287e-05,0.009195082257491929,0.11552841604045672,0.10969948768615723
Kuehne_Nagel_0QMW.LON,open_lag_3,1,0.006650401099732779,8.407560456546836e-05,0.009169275029437625,0.12048622445644663,0.10879826545715332
Kuehne_Nagel_0QMW.LON,high_lag_1,1,0.006763944998844482,8.81267287557267e-05,0.00938758375492473,0.07810746845243277,0.12827515602111816
Kuehne_Nagel_0QMW.LON,high_lag_2,1,0.006812067651130221,8.995634775695052e-05,0.009484532026249399,0.0589678485366516,0.10953307151794434
Kuehne_Nagel_0QMW.LON,high_lag_3,1,0.006788356622223365,9.094547373903508e-05,0.009536533633298584,0.04862061485944391,0.10859966278076172
Kuehne_Nagel_0QMW.LON,low_lag_1,1,0.006648619720461964,8.02164696498232e-05,0.00895636475640777,0.16085658322500063,0.09952378273010254
Kuehne_Nagel_0QMW.LON,low_lag_2,1,0.0066468110823293776,8.033863607717077e-05,0.008963182251698934,0.1595786018614832,0.12722039222717285
Kuehne_Nagel_0QMW.LON,low_lag_3,1,0.006683585262354138,8.029333947954658e-05,0.008960655080938367,0.16005244896376258,0.13753032684326172
Kuehne_Nagel_0QMW.LON,close_lag_1,1,0.006608560747544716,8.403603390600583e-05,0.009167116989872324,0.12090017259615393,0.11474943161010742
Kuehne_Nagel_0QMW.LON,close_lag_2,1,0.006663588976538439,8.496412954352582e-05,0.0092175989033764,0.11119137653766009,0.09759664535522461
Kuehne_Nagel_0QMW.LON,close_lag_3,1,0.006601934412475694,8.388644176622937e-05,0.00915895418518017,0.12246505397079799,0.09132909774780273
Kuehne_Nagel_0QMW.LON,volume_lag_1,1,0.0066952567789519335,8.553608944899815e-05,0.009248572292467533,0.10520811161174703,0.1147007942199707
Kuehne_Nagel_0QMW.LON,volume_lag_2,1,0.007013538147082883,8.549946431531405e-05,0.009246592037897749,0.10559124664565811,0.13494181632995605
Kuehne_Nagel_0QMW.LON,volume_lag_3,1,0.006792239161600326,8.510524091214468e-05,0.009225250181547635,0.10971521239673554,0.12175750732421875
Kuehne_Nagel_0QMW.LON,ctc_vol_lag_1,1,0.0017064167711617851,8.479411731889347e-06,0.0029119429479111275,0.9112969872147032,0.10221600532531738
Kuehne_Nagel_0QMW.LON,ctc_vol_lag_2,1,0.0021247118609324083,1.286965432289901e-05,0.003587430044321284,0.8653707181533334,0.10765504837036133
Kuehne_Nagel_0QMW.LON,ctc_vol_lag_3,1,0.002413228831369394,1.6384581456562204e-05,0.004047787229655507,0.8286011123911609,0.10123610496520996
Kuehne_Nagel_0QMW.LON,parkinson_vol_lag_1,1,0.004467202364090169,4.174022078509698e-05,0.006460667208972846,0.5633561082973149,0.10636210441589355
Kuehne_Nagel_0QMW.LON,parkinson_vol_lag_2,1,0.004486667137872268,4.213945459214709e-05,0.006491490937538702,0.5591797287782136,0.11500263214111328
Kuehne_Nagel_0QMW.LON,parkinson_vol_lag_3,1,0.004569851418538481,4.295285236548175e-05,0.0065538425648989885,0.5506707855438273,0.12698626518249512
Kuehne_Nagel_0QMW.LON,return_lag_1,1,0.0055276284657477534,5.58112439456608e-05,0.007470692333757347,0.41615932309820836,0.11232328414916992
Kuehne_Nagel_0QMW.LON,return_lag_2,1,0.005677166573522748,5.946679127709859e-05,0.007711471408045198,0.3779186913267477,0.11069202423095703
Kuehne_Nagel_0QMW.LON,return_lag_3,1,0.005551666724725815,5.561366910920666e-05,0.007457457281755401,0.4182261508214259,0.19994425773620605
Kuehne_Nagel_0QMW.LON,log_return_lag_1,1,0.005516962127762317,5.563392603966773e-05,0.007458815324142818,0.4180142433426415,0.21913981437683105
Kuehne_Nagel_0QMW.LON,log_return_lag_2,1,0.005674401226637635,5.9417345511384366e-05,0.007708264753586528,0.37843594282095605,0.12587666511535645
Kuehne_Nagel_0QMW.LON,log_return_lag_3,1,0.0055571974184960415,5.593757734333389e-05,0.007479142821429063,0.4148377511138144,0.25769615173339844
Kuehne_Nagel_0QMW.LON,abs_log_return_lag_1,1,0.0027688495940217214,1.9754430665996528e-05,0.0044445956695740646,0.7933491648551291,0.1566483974456787
Kuehne_Nagel_0QMW.LON,abs_log_return_lag_2,1,0.0029364365339870635,2.1175064359390033e-05,0.004601637139039761,0.7784879347777651,0.20294690132141113
Kuehne_Nagel_0QMW.LON,abs_log_return_lag_3,1,0.0029758140126728704,2.087304315623529e-05,0.004568702568151629,0.7816473745469312,0.1128702163696289
Kuehne_Nagel_0QMW.LON,range_t_lag_1,1,0.004833568662433527,5.0546961238002e-05,0.00710963861514789,0.47122891413678736,0.10564947128295898
Kuehne_Nagel_0QMW.LON,range_t_lag_2,1,0.004833780571100902,5.041177025388491e-05,0.007100124664672087,0.47264314521457507,0.13152742385864258
Kuehne_Nagel_0QMW.LON,range_t_lag_3,1,0.0049387316475896954,5.1158892848958206e-05,0.0071525445017111364,0.4648275057340985,0.10423517227172852
Kuehne_Nagel_0QMW.LON,body_lag_1,1,0.004964928015824733,5.6636075827861376e-05,0.007525694375129871,0.40753076780381225,0.11489605903625488
Kuehne_Nagel_0QMW.LON,body_lag_2,1,0.005107589815242584,5.816887584080637e-05,0.00762685228916926,0.39149616735691684,0.1570584774017334
Kuehne_Nagel_0QMW.LON,body_lag_3,1,0.005154110847475446,5.9558616049063956e-05,0.007717422889090888,0.37695811361461484,0.17890691757202148
Kuehne_Nagel_0QMW.LON,upper_wick_lag_1,1,0.006427481052431657,8.640602903611543e-05,0.00929548433574687,0.09610768521915969,0.11339092254638672
Kuehne_Nagel_0QMW.LON,upper_wick_lag_2,1,0.00641093370194885,8.841388443688753e-05,0.009402865756613116,0.07510353671014158,0.09397292137145996
Kuehne_Nagel_0QMW.LON,upper_wick_lag_3,1,0.0064485305285482955,8.604522857339524e-05,0.009276056736210448,0.09988201403695374,0.10626077651977539
Kuehne_Nagel_0QMW.LON,lower_wick_lag_1,1,0.006045745112982841,7.638384208812341e-05,0.008739785013838923,0.20094964891824862,0.15736651420593262
Kuehne_Nagel_0QMW.LON,lower_wick_lag_2,1,0.0060153860339797575,7.66383976247735e-05,0.008754335932826287,0.19828674685192682,0.17388510704040527
Kuehne_Nagel_0QMW.LON,lower_wick_lag_3,1,0.00588781744330314,7.224120875209249e-05,0.008499482852038264,0.2442856808730114,0.167557954788208
Kuehne_Nagel_0QMW.LON,vol_5_mean,1,0.007302705485794571,9.31834282050331e-05,0.009653156385609481,0.025209403104769157,0.12403011322021484
Kuehne_Nagel_0QMW.LON,vol_20_mean,1,0.006804777570976221,8.838075147017068e-05,0.009401103736805094,0.07545014023208718,0.1021261215209961
Kuehne_Nagel_0QMW.LON,FEDERAL_FUNDS_RATE,1,0.006348591736422001,9.420865668510495e-05,0.00970611439686886,0.014484501678688644,0.09533882141113281
